"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.0364332900828425,6,0,0.4,0.4
"2",0.0816617678321566,8,0,0.4,0.4
"3",0.0446679900805353,10,0,0.4,0.4
"4",0.00388455593422768,12,0,0.4,0.4
"5",0.000101831256130325,6,2,0.4,0.4
"6",0.0154113597686006,8,2,0.4,0.4
"7",0.0171064597880366,10,2,0.4,0.4
"8",0.0713163671663189,12,2,0.4,0.4
"9",0.0454678944472465,6,4,0.4,0.4
"10",0.0123849669216002,8,4,0.4,0.4
"11",0.0172378656744557,10,4,0.4,0.4
"12",0.0513132460221984,12,4,0.4,0.4
"13",0.0408227499824009,6,6,0.4,0.4
"14",0.0309538840238958,8,6,0.4,0.4
"15",0.0151623042142451,10,6,0.4,0.4
"16",0.0436852890717586,12,6,0.4,0.4
"17",0.0270235115928654,6,0,0.6,0.4
"18",0.00214299244595343,8,0,0.6,0.4
"19",0.0189862710693689,10,0,0.6,0.4
"20",0.0629003768688767,12,0,0.6,0.4
"21",0.00348094715705172,6,2,0.6,0.4
"22",0.00851124805767714,8,2,0.6,0.4
"23",0.0162704326241782,10,2,0.6,0.4
"24",0.0492308573072227,12,2,0.6,0.4
"25",0.0325468864721379,6,4,0.6,0.4
"26",0.00426568314784586,8,4,0.6,0.4
"27",0.0248291728271596,10,4,0.6,0.4
"28",0.0101009477030303,12,4,0.6,0.4
"29",0.0273796888434984,6,6,0.6,0.4
"30",0.071641048629061,8,6,0.6,0.4
"31",0.00182383486100373,10,6,0.6,0.4
"32",0.000914716266938639,12,6,0.6,0.4
"33",0.00597266456899451,6,0,0.8,0.4
"34",0.0182717229529518,8,0,0.8,0.4
"35",0.0250749656911526,10,0,0.8,0.4
"36",0.00854119705888047,12,0,0.8,0.4
"37",0.0507013841360348,6,2,0.8,0.4
"38",0.0496175595476572,8,2,0.8,0.4
"39",0.0160081896085684,10,2,0.8,0.4
"40",0.0233433095527599,12,2,0.8,0.4
"41",0.0245824640412809,6,4,0.8,0.4
"42",0.0367044325394856,8,4,0.8,0.4
"43",0.0394956922205021,10,4,0.8,0.4
"44",0.00267714275064347,12,4,0.8,0.4
"45",0.00585321068060706,6,6,0.8,0.4
"46",0.0405911825661795,8,6,0.8,0.4
"47",0.0227618857627713,10,6,0.8,0.4
"48",0.0406553587845456,12,6,0.8,0.4
"49",0.0252315461309351,6,0,0.4,0.6
"50",0.0489448137514635,8,0,0.4,0.6
"51",0.0193043343137357,10,0,0.4,0.6
"52",0.0595401704677778,12,0,0.4,0.6
"53",0.0313914439029861,6,2,0.4,0.6
"54",0.0397791756016428,8,2,0.4,0.6
"55",0.0435201428097121,10,2,0.4,0.6
"56",0.0207558702364985,12,2,0.4,0.6
"57",0.0142767149832922,6,4,0.4,0.6
"58",0.0343509448414695,8,4,0.4,0.6
"59",0.0688583119925512,10,4,0.4,0.6
"60",0.0990565783816464,12,4,0.4,0.6
"61",0.0312984268540667,6,6,0.4,0.6
"62",0.0768347422987475,8,6,0.4,0.6
"63",0.0357436259517597,10,6,0.4,0.6
"64",0.0529478011171251,12,6,0.4,0.6
"65",0.0138630858493963,6,0,0.6,0.6
"66",0.00422262007087674,8,0,0.6,0.6
"67",0.086062864601647,10,0,0.6,0.6
"68",0.0413118003793247,12,0,0.6,0.6
"69",0.0529623909664589,6,2,0.6,0.6
"70",0.0689325559898233,8,2,0.6,0.6
"71",0.0324410852689257,10,2,0.6,0.6
"72",0.0515682752731647,12,2,0.6,0.6
"73",0.0389701368759245,6,4,0.6,0.6
"74",0.0228603781992441,8,4,0.6,0.6
"75",0.0581138799181841,10,4,0.6,0.6
"76",0.0913023539395958,12,4,0.6,0.6
"77",0.0171595167537367,6,6,0.6,0.6
"78",0.0496446705810899,8,6,0.6,0.6
"79",0.0429012185491815,10,6,0.6,0.6
"80",0.0250479781946073,12,6,0.6,0.6
"81",0.00275194051054106,6,0,0.8,0.6
"82",0.046726444405832,8,0,0.8,0.6
"83",0.0425839589036309,10,0,0.8,0.6
"84",0.0193389459567951,12,0,0.8,0.6
"85",0.0181410972357266,6,2,0.8,0.6
"86",0.0287736298272492,8,2,0.8,0.6
"87",0.0604098974576477,10,2,0.8,0.6
"88",0.0405269666010361,12,2,0.8,0.6
"89",0.0331303106151934,6,4,0.8,0.6
"90",0.0372077212874186,8,4,0.8,0.6
"91",0.00183767896362857,10,4,0.8,0.6
"92",0.0778230707224999,12,4,0.8,0.6
"93",0.0218643636852141,6,6,0.8,0.6
"94",0.0124720934827507,8,6,0.8,0.6
"95",0.0295161535600255,10,6,0.8,0.6
"96",0.0511890328693923,12,6,0.8,0.6
"97",0.0406323736398009,6,0,0.4,0.8
"98",0.0284845301096561,8,0,0.4,0.8
"99",0.0852606300555714,10,0,0.4,0.8
"100",0.0448930983785672,12,0,0.4,0.8
"101",0.0457202037702143,6,2,0.4,0.8
"102",0.0251299180631313,8,2,0.4,0.8
"103",0.0753313317793417,10,2,0.4,0.8
"104",0.0539574990724992,12,2,0.4,0.8
"105",0.0311350274862828,6,4,0.4,0.8
"106",0.0821531855242752,8,4,0.4,0.8
"107",0.0494629213573477,10,4,0.4,0.8
"108",0.116616708072803,12,4,0.4,0.8
"109",0.0143652282832938,6,6,0.4,0.8
"110",0.071313456256135,8,6,0.4,0.8
"111",0.0215768838048803,10,6,0.4,0.8
"112",0.036900306003933,12,6,0.4,0.8
"113",0.0134000376780839,6,0,0.6,0.8
"114",0.0198463355683582,8,0,0.6,0.8
"115",0.020171112226874,10,0,0.6,0.8
"116",0.101930060858919,12,0,0.6,0.8
"117",0.000474727906108913,6,2,0.6,0.8
"118",0.0327367013077493,8,2,0.6,0.8
"119",0.0636365785011327,10,2,0.6,0.8
"120",0.100612296223638,12,2,0.6,0.8
"121",0.0134171254729269,6,4,0.6,0.8
"122",0.054626196584413,8,4,0.6,0.8
"123",0.0741645249635282,10,4,0.6,0.8
"124",0.0495935347728149,12,4,0.6,0.8
"125",0.0297967106027624,6,6,0.6,0.8
"126",0.0146363269358561,8,6,0.6,0.8
"127",0.0595486396029862,10,6,0.6,0.8
"128",0.0654285115773755,12,6,0.6,0.8
"129",0.0123017188954269,6,0,0.8,0.8
"130",0.025553623629023,8,0,0.8,0.8
"131",0.0489050711400515,10,0,0.8,0.8
"132",0.0739653893360918,12,0,0.8,0.8
"133",0.0326765886041626,6,2,0.8,0.8
"134",0.0487522348976583,8,2,0.8,0.8
"135",0.0977430090481503,10,2,0.8,0.8
"136",0.0603685228488779,12,2,0.8,0.8
"137",0.0122849815102585,6,4,0.8,0.8
"138",0.0633975955642402,8,4,0.8,0.8
"139",0.0866258284814799,10,4,0.8,0.8
"140",0.0556183038462885,12,4,0.8,0.8
"141",0.0403289659579503,6,6,0.8,0.8
"142",0.0686994516423394,8,6,0.8,0.8
"143",0.0531634098899306,10,6,0.8,0.8
"144",0.0740187986023386,12,6,0.8,0.8
