"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.237277376812905,6,0,0.4,0.4
"2",0.309248470777377,8,0,0.4,0.4
"3",0.230600910753199,10,0,0.4,0.4
"4",0.213972409056835,12,0,0.4,0.4
"5",0.215557078006949,6,2,0.4,0.4
"6",0.210192965002973,8,2,0.4,0.4
"7",0.231351794855898,10,2,0.4,0.4
"8",0.149307783259556,12,2,0.4,0.4
"9",0.245518143564844,6,4,0.4,0.4
"10",0.137847075630796,8,4,0.4,0.4
"11",0.20125474701575,10,4,0.4,0.4
"12",0.307328711623186,12,4,0.4,0.4
"13",0.213095999320805,6,6,0.4,0.4
"14",0.233298431490542,8,6,0.4,0.4
"15",0.265361182276747,10,6,0.4,0.4
"16",0.2504771841412,12,6,0.4,0.4
"17",0.236532919550228,6,0,0.6,0.4
"18",0.223145750693984,8,0,0.6,0.4
"19",0.224890944503423,10,0,0.6,0.4
"20",0.222349151471583,12,0,0.6,0.4
"21",0.184471176931919,6,2,0.6,0.4
"22",0.213270360018465,8,2,0.6,0.4
"23",0.282524137418709,10,2,0.6,0.4
"24",0.176776985779687,12,2,0.6,0.4
"25",0.234092266650998,6,4,0.6,0.4
"26",0.229916915831895,8,4,0.6,0.4
"27",0.260485035486887,10,4,0.6,0.4
"28",0.211355553724714,12,4,0.6,0.4
"29",0.241478011428055,6,6,0.6,0.4
"30",0.246294799843155,8,6,0.6,0.4
"31",0.258855728849796,10,6,0.6,0.4
"32",0.207180104300393,12,6,0.6,0.4
"33",0.25969403280627,6,0,0.8,0.4
"34",0.246976403953593,8,0,0.8,0.4
"35",0.211903668813341,10,0,0.8,0.4
"36",0.24830423622887,12,0,0.8,0.4
"37",0.256831074534878,6,2,0.8,0.4
"38",0.268545065135317,8,2,0.8,0.4
"39",0.257950429623518,10,2,0.8,0.4
"40",0.241208189401012,12,2,0.8,0.4
"41",0.235300197588682,6,4,0.8,0.4
"42",0.254970635313212,8,4,0.8,0.4
"43",0.249877850399416,10,4,0.8,0.4
"44",0.27029963001843,12,4,0.8,0.4
"45",0.256689360153929,6,6,0.8,0.4
"46",0.264778861384174,8,6,0.8,0.4
"47",0.205378868577068,10,6,0.8,0.4
"48",0.242245451540249,12,6,0.8,0.4
"49",0.235586546594815,6,0,0.4,0.6
"50",0.173503272102402,8,0,0.4,0.6
"51",0.169294614200056,10,0,0.4,0.6
"52",0.244706352496156,12,0,0.4,0.6
"53",0.20857346289226,6,2,0.4,0.6
"54",0.174479445846264,8,2,0.4,0.6
"55",0.201184072468048,10,2,0.4,0.6
"56",0.1395622251897,12,2,0.4,0.6
"57",0.185731915532215,6,4,0.4,0.6
"58",0.17866446436391,8,4,0.4,0.6
"59",0.157826025215436,10,4,0.4,0.6
"60",0.201872216578029,12,4,0.4,0.6
"61",0.197706715369859,6,6,0.4,0.6
"62",0.288181616745555,8,6,0.4,0.6
"63",0.22510958934411,10,6,0.4,0.6
"64",0.223664871764429,12,6,0.4,0.6
"65",0.281287967271653,6,0,0.6,0.6
"66",0.236431715609069,8,0,0.6,0.6
"67",0.191970897204688,10,0,0.6,0.6
"68",0.253672728646323,12,0,0.6,0.6
"69",0.200837973734042,6,2,0.6,0.6
"70",0.224529373992154,8,2,0.6,0.6
"71",0.241801558592627,10,2,0.6,0.6
"72",0.214278159981033,12,2,0.6,0.6
"73",0.216582779679686,6,4,0.6,0.6
"74",0.215078756888912,8,4,0.6,0.6
"75",0.219197542867739,10,4,0.6,0.6
"76",0.22595835395364,12,4,0.6,0.6
"77",0.244021541175761,6,6,0.6,0.6
"78",0.24452696544883,8,6,0.6,0.6
"79",0.208099088828212,10,6,0.6,0.6
"80",0.213458983381376,12,6,0.6,0.6
"81",0.257376215046925,6,0,0.8,0.6
"82",0.278686099075956,8,0,0.8,0.6
"83",0.249604968874074,10,0,0.8,0.6
"84",0.211142373332712,12,0,0.8,0.6
"85",0.232227120719796,6,2,0.8,0.6
"86",0.228567318639891,8,2,0.8,0.6
"87",0.228286078218045,10,2,0.8,0.6
"88",0.229379023332556,12,2,0.8,0.6
"89",0.298625680987262,6,4,0.8,0.6
"90",0.241909487185171,8,4,0.8,0.6
"91",0.271417252331933,10,4,0.8,0.6
"92",0.226294893571884,12,4,0.8,0.6
"93",0.306359863256615,6,6,0.8,0.6
"94",0.25895532217401,8,6,0.8,0.6
"95",0.221647427271573,10,6,0.8,0.6
"96",0.261503738813209,12,6,0.8,0.6
"97",0.2183550464985,6,0,0.4,0.8
"98",0.19928500304136,8,0,0.4,0.8
"99",0.177490110095692,10,0,0.4,0.8
"100",0.171741140385369,12,0,0.4,0.8
"101",0.220515879687416,6,2,0.4,0.8
"102",0.156445775248795,8,2,0.4,0.8
"103",0.214176830626784,10,2,0.4,0.8
"104",0.225445149132358,12,2,0.4,0.8
"105",0.167509019732779,6,4,0.4,0.8
"106",0.187673075990555,8,4,0.4,0.8
"107",0.220716489735544,10,4,0.4,0.8
"108",0.152168523438544,12,4,0.4,0.8
"109",0.211719242211312,6,6,0.4,0.8
"110",0.234024152189817,8,6,0.4,0.8
"111",0.204226487748369,10,6,0.4,0.8
"112",0.173652505578292,12,6,0.4,0.8
"113",0.23437140601951,6,0,0.6,0.8
"114",0.224543204337763,8,0,0.6,0.8
"115",0.271434117592246,10,0,0.6,0.8
"116",0.181702976888418,12,0,0.6,0.8
"117",0.240829204891408,6,2,0.6,0.8
"118",0.205802016488412,8,2,0.6,0.8
"119",0.222432689383537,10,2,0.6,0.8
"120",0.21261422476053,12,2,0.6,0.8
"121",0.222272894925416,6,4,0.6,0.8
"122",0.238592240576515,8,4,0.6,0.8
"123",0.216514268930758,10,4,0.6,0.8
"124",0.182256814915564,12,4,0.6,0.8
"125",0.275196063899936,6,6,0.6,0.8
"126",0.305223457802529,8,6,0.6,0.8
"127",0.22609816100712,10,6,0.6,0.8
"128",0.21486221622882,12,6,0.6,0.8
"129",0.263654920906726,6,0,0.8,0.8
"130",0.250509559197576,8,0,0.8,0.8
"131",0.227825460277779,10,0,0.8,0.8
"132",0.277953536978367,12,0,0.8,0.8
"133",0.236210841540994,6,2,0.8,0.8
"134",0.206351383122691,8,2,0.8,0.8
"135",0.258323792479669,10,2,0.8,0.8
"136",0.240463830669531,12,2,0.8,0.8
"137",0.291495573546908,6,4,0.8,0.8
"138",0.25468066696684,8,4,0.8,0.8
"139",0.185141468584884,10,4,0.8,0.8
"140",0.240658297839645,12,4,0.8,0.8
"141",0.280634947525504,6,6,0.8,0.8
"142",0.255643242651858,8,6,0.8,0.8
