"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.332984455648059,6,0,0.4,0.4
"2",0.260114629016553,8,0,0.4,0.4
"3",0.309222616887088,10,0,0.4,0.4
"4",0.35058121566026,12,0,0.4,0.4
"5",0.299889939023112,6,2,0.4,0.4
"6",0.319163958767129,8,2,0.4,0.4
"7",0.359856192980266,10,2,0.4,0.4
"8",0.316061510036626,12,2,0.4,0.4
"9",0.296117706885561,6,4,0.4,0.4
"10",0.335513114424918,8,4,0.4,0.4
"11",0.272051353321356,10,4,0.4,0.4
"12",0.270805924552925,12,4,0.4,0.4
"13",0.325210102479596,6,6,0.4,0.4
"14",0.320102797763087,8,6,0.4,0.4
"15",0.326371789835628,10,6,0.4,0.4
"16",0.273456309292984,12,6,0.4,0.4
"17",0.374791775802378,6,0,0.6,0.4
"18",0.350381736408899,8,0,0.6,0.4
"19",0.282893121667909,10,0,0.6,0.4
"20",0.299466619900134,12,0,0.6,0.4
"21",0.331560031880652,6,2,0.6,0.4
"22",0.30832666294658,8,2,0.6,0.4
"23",0.282501747599843,10,2,0.6,0.4
"24",0.305274056906801,12,2,0.6,0.4
"25",0.348507354388865,6,4,0.6,0.4
"26",0.289791617279152,8,4,0.6,0.4
"27",0.273907288739035,10,4,0.6,0.4
"28",0.330295129073439,12,4,0.6,0.4
"29",0.307104031526916,6,6,0.6,0.4
"30",0.296323418148836,8,6,0.6,0.4
"31",0.296398374635128,10,6,0.6,0.4
"32",0.296999692758766,12,6,0.6,0.4
"33",0.329957291723201,6,0,0.8,0.4
"34",0.311867513690405,8,0,0.8,0.4
"35",0.260819819226377,10,0,0.8,0.4
"36",0.274910148463061,12,0,0.8,0.4
"37",0.344740199623459,6,2,0.8,0.4
"38",0.341161361888597,8,2,0.8,0.4
"39",0.296584306383589,10,2,0.8,0.4
"40",0.285244404004385,12,2,0.8,0.4
"41",0.296618171780171,6,4,0.8,0.4
"42",0.383894446703344,8,4,0.8,0.4
"43",0.279911007665258,10,4,0.8,0.4
"44",0.284593484483787,12,4,0.8,0.4
"45",0.308603188219193,6,6,0.8,0.4
"46",0.274096463026789,8,6,0.8,0.4
"47",0.307917125125766,10,6,0.8,0.4
"48",0.284647410889018,12,6,0.8,0.4
"49",0.310957782547207,6,0,0.4,0.6
"50",0.296887859534542,8,0,0.4,0.6
"51",0.277571164333507,10,0,0.4,0.6
"52",0.251485243770096,12,0,0.4,0.6
"53",0.310937253333563,6,2,0.4,0.6
"54",0.320268388892394,8,2,0.4,0.6
"55",0.224418949518748,10,2,0.4,0.6
"56",0.291876201796772,12,2,0.4,0.6
"57",0.33521868171027,6,4,0.4,0.6
"58",0.244768779496078,8,4,0.4,0.6
"59",0.212714975397469,10,4,0.4,0.6
"60",0.24497166679863,12,4,0.4,0.6
"61",0.310879922812451,6,6,0.4,0.6
"62",0.295039295005755,8,6,0.4,0.6
"63",0.22979309672676,10,6,0.4,0.6
"64",0.253251651942346,12,6,0.4,0.6
"65",0.321505607701456,6,0,0.6,0.6
"66",0.280672280744554,8,0,0.6,0.6
"67",0.269680336135577,10,0,0.6,0.6
"68",0.266004145065674,12,0,0.6,0.6
"69",0.317302329126492,6,2,0.6,0.6
"70",0.284952650417736,8,2,0.6,0.6
"71",0.272359205281241,10,2,0.6,0.6
"72",0.188762537387403,12,2,0.6,0.6
"73",0.278297084889957,6,4,0.6,0.6
"74",0.298479733171913,8,4,0.6,0.6
"75",0.240808200257299,10,4,0.6,0.6
"76",0.224913031155215,12,4,0.6,0.6
"77",0.343093897197185,6,6,0.6,0.6
"78",0.286318083852931,8,6,0.6,0.6
"79",0.311402419038931,10,6,0.6,0.6
"80",0.278504636704523,12,6,0.6,0.6
"81",0.308745946325015,6,0,0.8,0.6
"82",0.306734334544265,8,0,0.8,0.6
"83",0.259405377682848,10,0,0.8,0.6
"84",0.240383497391903,12,0,0.8,0.6
"85",0.315314322104586,6,2,0.8,0.6
"86",0.298647795176918,8,2,0.8,0.6
"87",0.29316858798702,10,2,0.8,0.6
"88",0.263337798123227,12,2,0.8,0.6
"89",0.283133607981067,6,4,0.8,0.6
"90",0.259577860383487,8,4,0.8,0.6
"91",0.288161727430173,10,4,0.8,0.6
"92",0.229326259331364,12,4,0.8,0.6
"93",0.313292861093381,6,6,0.8,0.6
"94",0.302804279430077,8,6,0.8,0.6
"95",0.281949294413944,10,6,0.8,0.6
"96",0.218083993688554,12,6,0.8,0.6
"97",0.354557726928559,6,0,0.4,0.8
"98",0.28263919876771,8,0,0.4,0.8
"99",0.270592404187625,10,0,0.4,0.8
"100",0.252184980086001,12,0,0.4,0.8
"101",0.355473047136944,6,2,0.4,0.8
"102",0.29038161168057,8,2,0.4,0.8
"103",0.241483339077369,10,2,0.4,0.8
"104",0.290561018637947,12,2,0.4,0.8
"105",0.305629791218022,6,4,0.4,0.8
"106",0.318912576834297,8,4,0.4,0.8
"107",0.280934578916133,10,4,0.4,0.8
"108",0.263474023923372,12,4,0.4,0.8
"109",0.334934736795715,6,6,0.4,0.8
"110",0.269792851866708,8,6,0.4,0.8
"111",0.297420898535079,10,6,0.4,0.8
"112",0.246824426350616,12,6,0.4,0.8
"113",0.265565313895901,6,0,0.6,0.8
"114",0.217366030329982,8,0,0.6,0.8
"115",0.233691991953499,10,0,0.6,0.8
"116",0.222238906680854,12,0,0.6,0.8
"117",0.270735448784065,6,2,0.6,0.8
"118",0.313075696453704,8,2,0.6,0.8
"119",0.205258232362365,10,2,0.6,0.8
"120",0.202530790990357,12,2,0.6,0.8
"121",0.30395453044796,6,4,0.6,0.8
"122",0.220505190576897,8,4,0.6,0.8
"123",0.3019806476683,10,4,0.6,0.8
"124",0.198016154956164,12,4,0.6,0.8
"125",0.336595841465667,6,6,0.6,0.8
"126",0.279172709228574,8,6,0.6,0.8
"127",0.250038968062581,10,6,0.6,0.8
"128",0.214332300308783,12,6,0.6,0.8
"129",0.276945266692496,6,0,0.8,0.8
"130",0.25784350047717,8,0,0.8,0.8
"131",0.245654166097357,10,0,0.8,0.8
"132",0.24872949421897,12,0,0.8,0.8
"133",0.287970838788367,6,2,0.8,0.8
"134",0.270642102370223,8,2,0.8,0.8
"135",0.227251038003746,10,2,0.8,0.8
"136",0.226133482107088,12,2,0.8,0.8
"137",0.253521790173474,6,4,0.8,0.8
"138",0.291930412892604,8,4,0.8,0.8
"139",0.238163288305081,10,4,0.8,0.8
"140",0.249407302552043,12,4,0.8,0.8
"141",0.25847699751245,6,6,0.8,0.8
"142",0.252595190542133,8,6,0.8,0.8
"143",0.250517651703487,10,6,0.8,0.8
"144",0.241244369349879,12,6,0.8,0.8
