"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.327815302664876,6,0,0.4,0.4
"2",0.29659965541625,8,0,0.4,0.4
"3",0.3274607031017,10,0,0.4,0.4
"4",0.31402783009252,12,0,0.4,0.4
"5",0.338809313216561,6,2,0.4,0.4
"6",0.318795078870896,8,2,0.4,0.4
"7",0.29332442258641,10,2,0.4,0.4
"8",0.310929142493275,12,2,0.4,0.4
"9",0.345229372963702,6,4,0.4,0.4
"10",0.301114063772761,8,4,0.4,0.4
"11",0.29873600540447,10,4,0.4,0.4
"12",0.287339160193038,12,4,0.4,0.4
"13",0.317749064897415,6,6,0.4,0.4
"14",0.337573609054651,8,6,0.4,0.4
"15",0.291742376722689,10,6,0.4,0.4
"16",0.258961591462137,12,6,0.4,0.4
"17",0.310669935525996,6,0,0.6,0.4
"18",0.318524510080091,8,0,0.6,0.4
"19",0.318151147774015,10,0,0.6,0.4
"20",0.292754942987225,12,0,0.6,0.4
"21",0.32795321818359,6,2,0.6,0.4
"22",0.315355937826875,8,2,0.6,0.4
"23",0.303791073816877,10,2,0.6,0.4
"24",0.353603673856607,12,2,0.6,0.4
"25",0.36500511643596,6,4,0.6,0.4
"26",0.309176511163768,8,4,0.6,0.4
"27",0.362584131900109,10,4,0.6,0.4
"28",0.30183724226076,12,4,0.6,0.4
"29",0.361381408558117,6,6,0.6,0.4
"30",0.318064110039605,8,6,0.6,0.4
"31",0.333744251859099,10,6,0.6,0.4
"32",0.304352995310737,12,6,0.6,0.4
"33",0.321421768788799,6,0,0.8,0.4
"34",0.383062720280066,8,0,0.8,0.4
"35",0.306718231015902,10,0,0.8,0.4
"36",0.349680984572894,12,0,0.8,0.4
"37",0.352967803037054,6,2,0.8,0.4
"38",0.365374524937034,8,2,0.8,0.4
"39",0.317065254579735,10,2,0.8,0.4
"40",0.329272511273096,12,2,0.8,0.4
"41",0.35107384820946,6,4,0.8,0.4
"42",0.326915771531146,8,4,0.8,0.4
"43",0.36839605763066,10,4,0.8,0.4
"44",0.320280851543296,12,4,0.8,0.4
"45",0.371926911584606,6,6,0.8,0.4
"46",0.299493366122272,8,6,0.8,0.4
"47",0.320828879373315,10,6,0.8,0.4
"48",0.364714471204409,12,6,0.8,0.4
"49",0.332175557528734,6,0,0.4,0.6
"50",0.294686004035239,8,0,0.4,0.6
"51",0.27628691547719,10,0,0.4,0.6
"52",0.326680006056824,12,0,0.4,0.6
"53",0.280400641607173,6,2,0.4,0.6
"54",0.301923262286292,8,2,0.4,0.6
"55",0.295973727603058,10,2,0.4,0.6
"56",0.26914169440201,12,2,0.4,0.6
"57",0.368613313030522,6,4,0.4,0.6
"58",0.348010177799436,8,4,0.4,0.6
"59",0.360687884549551,10,4,0.4,0.6
"60",0.312979360299981,12,4,0.4,0.6
"61",0.333461364929104,6,6,0.4,0.6
"62",0.296795608365778,8,6,0.4,0.6
"63",0.275531289892366,10,6,0.4,0.6
"64",0.291947553824845,12,6,0.4,0.6
"65",0.370348211245932,6,0,0.6,0.6
"66",0.339060675717529,8,0,0.6,0.6
"67",0.315682178659198,10,0,0.6,0.6
"68",0.265841153315153,12,0,0.6,0.6
"69",0.356798516599408,6,2,0.6,0.6
"70",0.288919219167242,8,2,0.6,0.6
"71",0.265292404063476,10,2,0.6,0.6
