"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.121798658233437,4,0,0.6,0.6
"2",0.119041167671984,6,0,0.6,0.6
"3",0.122298015963051,8,0,0.6,0.6
"4",0.127902006847318,10,0,0.6,0.6
"5",0.119416431931736,4,0.05,0.6,0.6
"6",0.116455495977062,6,0.05,0.6,0.6
"7",0.12284722709796,8,0.05,0.6,0.6
"8",0.119171439515013,10,0.05,0.6,0.6
"9",0.119380027252423,4,0.1,0.6,0.6
"10",0.119174782305737,6,0.1,0.6,0.6
"11",0.122092984930137,8,0.1,0.6,0.6
"12",0.119203487894198,10,0.1,0.6,0.6
"13",0.116192249567603,4,0.15,0.6,0.6
"14",0.113914764742022,6,0.15,0.6,0.6
"15",0.113050708350757,8,0.15,0.6,0.6
"16",0.119365881226932,10,0.15,0.6,0.6
"17",0.116182835349666,4,0.2,0.6,0.6
"18",0.120237929756402,6,0.2,0.6,0.6
"19",0.1204301457461,8,0.2,0.6,0.6
"20",0.121371643415556,10,0.2,0.6,0.6
"21",0.123753384703668,4,0,0.8,0.6
"22",0.120294501407447,6,0,0.8,0.6
"23",0.117631891586267,8,0,0.8,0.6
"24",0.125317153620296,10,0,0.8,0.6
"25",0.120746867675664,4,0.05,0.8,0.6
"26",0.116690235817507,6,0.05,0.8,0.6
"27",0.113691788426745,8,0.05,0.8,0.6
"28",0.119294878954329,10,0.05,0.8,0.6
"29",0.122509436931487,4,0.1,0.8,0.6
"30",0.124321018397061,6,0.1,0.8,0.6
"31",0.120191104056259,8,0.1,0.8,0.6
"32",0.126704464737257,10,0.1,0.8,0.6
"33",0.121713892744687,4,0.15,0.8,0.6
"34",0.119244606477568,6,0.15,0.8,0.6
"35",0.12174656344157,8,0.15,0.8,0.6
"36",0.121838231862472,10,0.15,0.8,0.6
"37",0.120968672788413,4,0.2,0.8,0.6
"38",0.1249531777715,6,0.2,0.8,0.6
"39",0.119250663006146,8,0.2,0.8,0.6
"40",0.119209887321906,10,0.2,0.8,0.6
"41",0.124001151114612,4,0,1,0.6
"42",0.121711748839913,6,0,1,0.6
"43",0.113021571913703,8,0,1,0.6
"44",0.123516409722582,10,0,1,0.6
"45",0.121708889078698,4,0.05,1,0.6
"46",0.116550953756408,6,0.05,1,0.6
"47",0.120019594413304,8,0.05,1,0.6
"48",0.118315334112858,10,0.05,1,0.6
"49",0.12484056916482,4,0.1,1,0.6
"50",0.120818109980009,6,0.1,1,0.6
"51",0.119385042291838,8,0.1,1,0.6
"52",0.120525058171152,10,0.1,1,0.6
"53",0.122778491038534,4,0.15,1,0.6
"54",0.121670318189847,6,0.15,1,0.6
"55",0.120580027880735,8,0.15,1,0.6
"56",0.12173579787997,10,0.15,1,0.6
"57",0.118691204576619,4,0.2,1,0.6
"58",0.119623957029197,6,0.2,1,0.6
"59",0.118932681851414,8,0.2,1,0.6
"60",0.12803602526009,10,0.2,1,0.6
"61",0.123370094238336,4,0,0.6,0.8
"62",0.120702249789258,6,0,0.6,0.8
"63",0.120679926639969,8,0,0.6,0.8
"64",0.126608414385921,10,0,0.6,0.8
"65",0.118536490762338,4,0.05,0.6,0.8
"66",0.121626611479211,6,0.05,0.6,0.8
"67",0.119164242624527,8,0.05,0.6,0.8
"68",0.123235154796821,10,0.05,0.6,0.8
"69",0.121404256481727,4,0.1,0.6,0.8
"70",0.116788549705531,6,0.1,0.6,0.8
"71",0.125304413145872,8,0.1,0.6,0.8
"72",0.122031941478368,10,0.1,0.6,0.8
"73",0.116347083886528,4,0.15,0.6,0.8
"74",0.122051529496576,6,0.15,0.6,0.8
"75",0.11745376558278,8,0.15,0.6,0.8
"76",0.128206903096005,10,0.15,0.6,0.8
"77",0.118355507676141,4,0.2,0.6,0.8
"78",0.126031428830191,6,0.2,0.6,0.8
"79",0.123352931602667,8,0.2,0.6,0.8
"80",0.125581038887783,10,0.2,0.6,0.8
"81",0.123637685154611,4,0,0.8,0.8
"82",0.114576774313726,6,0,0.8,0.8
"83",0.121544760228946,8,0,0.8,0.8
"84",0.123128459123582,10,0,0.8,0.8
"85",0.118335057194313,4,0.05,0.8,0.8
"86",0.117916127765259,6,0.05,0.8,0.8
"87",0.120666852496763,8,0.05,0.8,0.8
"88",0.119790090163739,10,0.05,0.8,0.8
"89",0.120118675078681,4,0.1,0.8,0.8
"90",0.122554539413445,6,0.1,0.8,0.8
"91",0.121062877512314,8,0.1,0.8,0.8
"92",0.118182698801733,10,0.1,0.8,0.8
"93",0.117298128331228,4,0.15,0.8,0.8
"94",0.120291538710587,6,0.15,0.8,0.8
"95",0.118112558816613,8,0.15,0.8,0.8
"96",0.123670336339864,10,0.15,0.8,0.8
