"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.10369209985238,4,0,0.6,0.6
"2",0.111429821568354,6,0,0.6,0.6
"3",0.118990939453243,8,0,0.6,0.6
"4",0.115868850023607,10,0,0.6,0.6
"5",0.109089512567417,4,0.05,0.6,0.6
"6",0.105686305728833,6,0.05,0.6,0.6
"7",0.113472690328524,8,0.05,0.6,0.6
"8",0.11385315963073,10,0.05,0.6,0.6
"9",0.113745086926515,4,0.1,0.6,0.6
"10",0.108827112754672,6,0.1,0.6,0.6
"11",0.111451464101972,8,0.1,0.6,0.6
"12",0.113992439367382,10,0.1,0.6,0.6
"13",0.112647027928235,4,0.15,0.6,0.6
"14",0.112563040000553,6,0.15,0.6,0.6
"15",0.113524068103474,8,0.15,0.6,0.6
"16",0.113643786461792,10,0.15,0.6,0.6
"17",0.109124632535816,4,0.2,0.6,0.6
"18",0.108811487801098,6,0.2,0.6,0.6
"19",0.106912760537446,8,0.2,0.6,0.6
"20",0.110428759239813,10,0.2,0.6,0.6
"21",0.112626229938905,4,0,0.8,0.6
"22",0.115824998922626,6,0,0.8,0.6
"23",0.111412111759147,8,0,0.8,0.6
"24",0.113203924186114,10,0,0.8,0.6
"25",0.110093923483544,4,0.05,0.8,0.6
"26",0.106637145853888,6,0.05,0.8,0.6
"27",0.114863735335612,8,0.05,0.8,0.6
"28",0.110571218221355,10,0.05,0.8,0.6
"29",0.113074312930748,4,0.1,0.8,0.6
"30",0.111207326178981,6,0.1,0.8,0.6
"31",0.110354723813538,8,0.1,0.8,0.6
"32",0.110779403145933,10,0.1,0.8,0.6
"33",0.106516783799052,4,0.15,0.8,0.6
"34",0.109798053403639,6,0.15,0.8,0.6
"35",0.114574229594628,8,0.15,0.8,0.6
"36",0.113402066239071,10,0.15,0.8,0.6
"37",0.105864821517884,4,0.2,0.8,0.6
"38",0.113190872043641,6,0.2,0.8,0.6
"39",0.11022047832168,8,0.2,0.8,0.6
"40",0.107037540263534,10,0.2,0.8,0.6
"41",0.111319412047724,4,0,1,0.6
"42",0.109791860632081,6,0,1,0.6
"43",0.11633608050004,8,0,1,0.6
"44",0.112070396122672,10,0,1,0.6
"45",0.109369017615289,4,0.05,1,0.6
"46",0.108631386785124,6,0.05,1,0.6
"47",0.118898627793817,8,0.05,1,0.6
