"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.15792250832828,4,0,0.6,0.6
"2",0.156993189549085,6,0,0.6,0.6
"3",0.161960051484487,8,0,0.6,0.6
"4",0.161453167779375,10,0,0.6,0.6
"5",0.158881417572045,4,0.05,0.6,0.6
"6",0.161685076851933,6,0.05,0.6,0.6
"7",0.162943001516639,8,0.05,0.6,0.6
"8",0.162601557444159,10,0.05,0.6,0.6
"9",0.161625870476664,4,0.1,0.6,0.6
"10",0.15805848361133,6,0.1,0.6,0.6
"11",0.168658991846821,8,0.1,0.6,0.6
"12",0.162512431683139,10,0.1,0.6,0.6
"13",0.159733112339838,4,0.15,0.6,0.6
"14",0.155950814453019,6,0.15,0.6,0.6
"15",0.165989418480266,8,0.15,0.6,0.6
"16",0.155567550527592,10,0.15,0.6,0.6
"17",0.158975196123031,4,0.2,0.6,0.6
"18",0.160156966646161,6,0.2,0.6,0.6
"19",0.157971497267484,8,0.2,0.6,0.6
"20",0.16342363082838,10,0.2,0.6,0.6
"21",0.153983685341743,4,0,0.8,0.6
"22",0.156883635634748,6,0,0.8,0.6
"23",0.153521285003642,8,0,0.8,0.6
"24",0.157803450563786,10,0,0.8,0.6
"25",0.154719654194447,4,0.05,0.8,0.6
"26",0.149446851188638,6,0.05,0.8,0.6
"27",0.1555424893023,8,0.05,0.8,0.6
"28",0.153304179841223,10,0.05,0.8,0.6
"29",0.160610132843747,4,0.1,0.8,0.6
"30",0.15767010771817,6,0.1,0.8,0.6
"31",0.152763523646241,8,0.1,0.8,0.6
"32",0.156472489627846,10,0.1,0.8,0.6
"33",0.160229643401379,4,0.15,0.8,0.6
"34",0.160464955671755,6,0.15,0.8,0.6
"35",0.156410477396925,8,0.15,0.8,0.6
"36",0.162859916713606,10,0.15,0.8,0.6
"37",0.157679137840661,4,0.2,0.8,0.6
"38",0.161242980001838,6,0.2,0.8,0.6
"39",0.157485335712296,8,0.2,0.8,0.6
"40",0.159403086245883,10,0.2,0.8,0.6
"41",0.157186051012942,4,0,1,0.6
"42",0.155424309811713,6,0,1,0.6
"43",0.159218563663379,8,0,1,0.6
"44",0.157871063046832,10,0,1,0.6
"45",0.158427410880159,4,0.05,1,0.6
"46",0.153487806606586,6,0.05,1,0.6
"47",0.159599840901688,8,0.05,1,0.6
"48",0.161922992342779,10,0.05,1,0.6
"49",0.153977520545515,4,0.1,1,0.6
"50",0.152126116686443,6,0.1,1,0.6
"51",0.163049191778691,8,0.1,1,0.6
"52",0.165973750931881,10,0.1,1,0.6
"53",0.155370503075874,4,0.15,1,0.6
"54",0.154158627991236,6,0.15,1,0.6
"55",0.153828322201286,8,0.15,1,0.6
"56",0.156247210211928,10,0.15,1,0.6
"57",0.157660244280364,4,0.2,1,0.6
"58",0.157448384058007,6,0.2,1,0.6
"59",0.154509916712126,8,0.2,1,0.6
"60",0.15797607226435,10,0.2,1,0.6
"61",0.157609652655747,4,0,0.6,0.8
"62",0.156909831936829,6,0,0.6,0.8
"63",0.15980966986106,8,0,0.6,0.8
"64",0.160750012892951,10,0,0.6,0.8
"65",0.157350852002209,4,0.05,0.6,0.8
"66",0.161718106327682,6,0.05,0.6,0.8
"67",0.160112916060656,8,0.05,0.6,0.8
"68",0.169313174806849,10,0.05,0.6,0.8
"69",0.159107178650455,4,0.1,0.6,0.8
"70",0.164095723496028,6,0.1,0.6,0.8
"71",0.157069777459772,8,0.1,0.6,0.8
"72",0.153810980810508,10,0.1,0.6,0.8
"73",0.158429279415633,4,0.15,0.6,0.8
"74",0.157915301511165,6,0.15,0.6,0.8
"75",0.157142728422892,8,0.15,0.6,0.8
"76",0.157421716055859,10,0.15,0.6,0.8
"77",0.15789772293509,4,0.2,0.6,0.8
"78",0.158307346718085,6,0.2,0.6,0.8
"79",0.166477585369136,8,0.2,0.6,0.8
"80",0.160361091522658,10,0.2,0.6,0.8
"81",0.15818247015754,4,0,0.8,0.8
"82",0.157789881610238,6,0,0.8,0.8
"83",0.159294669493803,8,0,0.8,0.8
"84",0.160538793294202,10,0,0.8,0.8
"85",0.158362198887133,4,0.05,0.8,0.8
"86",0.159372032538672,6,0.05,0.8,0.8
"87",0.161610884959419,8,0.05,0.8,0.8
"88",0.155917943003198,10,0.05,0.8,0.8
"89",0.152833879114867,4,0.1,0.8,0.8
"90",0.154283500951095,6,0.1,0.8,0.8
"91",0.160043812293519,8,0.1,0.8,0.8
"92",0.156034848262236,10,0.1,0.8,0.8
"93",0.157481585988665,4,0.15,0.8,0.8
"94",0.160915915955805,6,0.15,0.8,0.8
"95",0.163119263786418,8,0.15,0.8,0.8
"96",0.158455555505557,10,0.15,0.8,0.8
"97",0.156353274927682,4,0.2,0.8,0.8
"98",0.161479298379989,6,0.2,0.8,0.8
"99",0.161130514156025,8,0.2,0.8,0.8
"100",0.156230541029401,10,0.2,0.8,0.8
"101",0.156929684860626,4,0,1,0.8
"102",0.153040596670562,6,0,1,0.8
"103",0.158991825849325,8,0,1,0.8
"104",0.15255359884617,10,0,1,0.8
"105",0.158519053946181,4,0.05,1,0.8
"106",0.152244988021609,6,0.05,1,0.8
"107",0.157991196527548,8,0.05,1,0.8
"108",0.158223346161097,10,0.05,1,0.8
"109",0.154281753321707,4,0.1,1,0.8
"110",0.158076925081354,6,0.1,1,0.8
"111",0.156642567015485,8,0.1,1,0.8
"112",0.15536408713678,10,0.1,1,0.8
"113",0.156992178892329,4,0.15,1,0.8
"114",0.15293434561368,6,0.15,1,0.8
"115",0.155575483480151,8,0.15,1,0.8
"116",0.159506162203327,10,0.15,1,0.8
"117",0.158246220854613,4,0.2,1,0.8
"118",0.152192258835183,6,0.2,1,0.8
"119",0.155904369763282,8,0.2,1,0.8
"120",0.158528949217126,10,0.2,1,0.8
"121",0.157027863848126,4,0,0.6,1
"122",0.159766978739532,6,0,0.6,1
"123",0.154489140582369,8,0,0.6,1
"124",0.162046623429616,10,0,0.6,1
"125",0.156149375834521,4,0.05,0.6,1
"126",0.152501350745509,6,0.05,0.6,1
"127",0.165251754136834,8,0.05,0.6,1
"128",0.157788148669878,10,0.05,0.6,1
"129",0.155524368996791,4,0.1,0.6,1
"130",0.158407864871639,6,0.1,0.6,1
"131",0.160282518086501,8,0.1,0.6,1
"132",0.159571843967866,10,0.1,0.6,1
"133",0.154108917749754,4,0.15,0.6,1
"134",0.15907620412574,6,0.15,0.6,1
"135",0.155318451027061,8,0.15,0.6,1
"136",0.161615134754916,10,0.15,0.6,1
"137",0.15654317052542,4,0.2,0.6,1
"138",0.160288070636741,6,0.2,0.6,1
"139",0.158709696939108,8,0.2,0.6,1
"140",0.160890873607673,10,0.2,0.6,1
"141",0.152822229782299,4,0,0.8,1
"142",0.157770387337165,6,0,0.8,1
"143",0.1503047153262,8,0,0.8,1
"144",0.160876279405502,10,0,0.8,1
"145",0.157881985651282,4,0.05,0.8,1
"146",0.158413821101324,6,0.05,0.8,1
"147",0.160692819528921,8,0.05,0.8,1
"148",0.153003975163276,10,0.05,0.8,1
"149",0.159278054386171,4,0.1,0.8,1
"150",0.157390509083112,6,0.1,0.8,1
"151",0.15851060888945,8,0.1,0.8,1
"152",0.157040202786656,10,0.1,0.8,1
"153",0.156828759145721,4,0.15,0.8,1
"154",0.152676737498986,6,0.15,0.8,1
"155",0.156424879898631,8,0.15,0.8,1
"156",0.156988202646822,10,0.15,0.8,1
"157",0.158155163983919,4,0.2,0.8,1
"158",0.161995534407752,6,0.2,0.8,1
"159",0.156498319056859,8,0.2,0.8,1
"160",0.156686758307318,10,0.2,0.8,1
"161",0.157972643470624,4,0,1,1
"162",0.154565598730867,6,0,1,1
"163",0.155345226408359,8,0,1,1
"164",0.15604031612539,10,0,1,1
"165",0.157972643470624,4,0.05,1,1
"166",0.154565598730867,6,0.05,1,1
"167",0.155345226408359,8,0.05,1,1
"168",0.15604031612539,10,0.05,1,1
"169",0.157972643470624,4,0.1,1,1
"170",0.154565598730867,6,0.1,1,1
"171",0.155345226408359,8,0.1,1,1
"172",0.15604031612539,10,0.1,1,1
"173",0.157972643470624,4,0.15,1,1
"174",0.154565598730867,6,0.15,1,1
"175",0.155345226408359,8,0.15,1,1
"176",0.15604031612539,10,0.15,1,1
"177",0.157972643470624,4,0.2,1,1
"178",0.154565598730867,6,0.2,1,1
"179",0.155345226408359,8,0.2,1,1
"180",0.15604031612539,10,0.2,1,1
