"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.15251194411712,4,0,0.6,0.6
"2",0.151252741460103,6,0,0.6,0.6
"3",0.150304533052707,8,0,0.6,0.6
"4",0.156886423658113,10,0,0.6,0.6
"5",0.150343413608735,4,0.05,0.6,0.6
"6",0.157917909340927,6,0.05,0.6,0.6
"7",0.152390401017865,8,0.05,0.6,0.6
"8",0.154197627261821,10,0.05,0.6,0.6
"9",0.156719957179775,4,0.1,0.6,0.6
"10",0.158221781877308,6,0.1,0.6,0.6
"11",0.155402207735587,8,0.1,0.6,0.6
"12",0.150963307662493,10,0.1,0.6,0.6
"13",0.148947832946377,4,0.15,0.6,0.6
"14",0.148336953265553,6,0.15,0.6,0.6
"15",0.151358719373007,8,0.15,0.6,0.6
"16",0.151261669838734,10,0.15,0.6,0.6
"17",0.150777024467091,4,0.2,0.6,0.6
"18",0.154110854489709,6,0.2,0.6,0.6
"19",0.152154855242021,8,0.2,0.6,0.6
"20",0.154442210327295,10,0.2,0.6,0.6
"21",0.152443565064435,4,0,0.8,0.6
"22",0.154246074361485,6,0,0.8,0.6
"23",0.14856455737199,8,0,0.8,0.6
"24",0.153682932098429,10,0,0.8,0.6
"25",0.149346403548346,4,0.05,0.8,0.6
"26",0.153664612212484,6,0.05,0.8,0.6
"27",0.15230751222439,8,0.05,0.8,0.6
"28",0.149859950250004,10,0.05,0.8,0.6
"29",0.156283942263062,4,0.1,0.8,0.6
"30",0.147985423327469,6,0.1,0.8,0.6
"31",0.150547074232984,8,0.1,0.8,0.6
"32",0.162782014543347,10,0.1,0.8,0.6
"33",0.147820634052404,4,0.15,0.8,0.6
"34",0.147446190309408,6,0.15,0.8,0.6
"35",0.150449574169756,8,0.15,0.8,0.6
"36",0.1480668171858,10,0.15,0.8,0.6
"37",0.150770000670361,4,0.2,0.8,0.6
"38",0.146319142223071,6,0.2,0.8,0.6
"39",0.151796860471229,8,0.2,0.8,0.6
"40",0.152992566210424,10,0.2,0.8,0.6
"41",0.147644408271167,4,0,1,0.6
"42",0.146409064559685,6,0,1,0.6
"43",0.148132840462351,8,0,1,0.6
"44",0.154693914681694,10,0,1,0.6
"45",0.147553791504593,4,0.05,1,0.6
"46",0.152924960048137,6,0.05,1,0.6
"47",0.148859370345416,8,0.05,1,0.6
"48",0.154846873392083,10,0.05,1,0.6
"49",0.14496089258421,4,0.1,1,0.6
"50",0.148322100552393,6,0.1,1,0.6
"51",0.148879217939425,8,0.1,1,0.6
"52",0.14906274718192,10,0.1,1,0.6
"53",0.152217455189064,4,0.15,1,0.6
"54",0.151893284743031,6,0.15,1,0.6
"55",0.151307291150159,8,0.15,1,0.6
"56",0.151254964079487,10,0.15,1,0.6
"57",0.150428945542328,4,0.2,1,0.6
"58",0.147869287649635,6,0.2,1,0.6
"59",0.148356286283395,8,0.2,1,0.6
"60",0.143108922489641,10,0.2,1,0.6
"61",0.153271301189888,4,0,0.6,0.8
"62",0.15472046880347,6,0,0.6,0.8
"63",0.157058502804456,8,0,0.6,0.8
"64",0.155851668391401,10,0,0.6,0.8
"65",0.154930076520543,4,0.05,0.6,0.8
"66",0.155298774329872,6,0.05,0.6,0.8
"67",0.159126243973157,8,0.05,0.6,0.8
"68",0.156690258807192,10,0.05,0.6,0.8
"69",0.151158416396815,4,0.1,0.6,0.8
"70",0.159213330802917,6,0.1,0.6,0.8
"71",0.156579358364302,8,0.1,0.6,0.8
"72",0.154362183945772,10,0.1,0.6,0.8
"73",0.146657728779086,4,0.15,0.6,0.8
"74",0.162509624398518,6,0.15,0.6,0.8
"75",0.155814714375936,8,0.15,0.6,0.8
"76",0.157073641261628,10,0.15,0.6,0.8
"77",0.155253396207659,4,0.2,0.6,0.8
"78",0.157019934332258,6,0.2,0.6,0.8
"79",0.151960780331598,8,0.2,0.6,0.8
"80",0.15490573217187,10,0.2,0.6,0.8
"81",0.151806293600428,4,0,0.8,0.8
"82",0.156346801664525,6,0,0.8,0.8
"83",0.157190908463445,8,0,0.8,0.8
"84",0.159291543552549,10,0,0.8,0.8
"85",0.151306676116669,4,0.05,0.8,0.8
"86",0.148584930405822,6,0.05,0.8,0.8
"87",0.151830268974053,8,0.05,0.8,0.8
"88",0.15960112920644,10,0.05,0.8,0.8
"89",0.157078518054662,4,0.1,0.8,0.8
"90",0.157356286695063,6,0.1,0.8,0.8
"91",0.153215872629616,8,0.1,0.8,0.8
"92",0.155716080654955,10,0.1,0.8,0.8
"93",0.150329118914146,4,0.15,0.8,0.8
"94",0.154355771136644,6,0.15,0.8,0.8
"95",0.155261880778241,8,0.15,0.8,0.8
"96",0.159208154840332,10,0.15,0.8,0.8
"97",0.150596976511491,4,0.2,0.8,0.8
"98",0.153181062445588,6,0.2,0.8,0.8
"99",0.157946315928884,8,0.2,0.8,0.8
"100",0.154244035545307,10,0.2,0.8,0.8
"101",0.152239048816865,4,0,1,0.8
"102",0.148459042711786,6,0,1,0.8
"103",0.15379543633918,8,0,1,0.8
"104",0.15384292929035,10,0,1,0.8
"105",0.149066305062736,4,0.05,1,0.8
"106",0.147760526126349,6,0.05,1,0.8
"107",0.150110555432924,8,0.05,1,0.8
"108",0.154379007790102,10,0.05,1,0.8
"109",0.151590813172629,4,0.1,1,0.8
"110",0.148611750632333,6,0.1,1,0.8
"111",0.154905687942336,8,0.1,1,0.8
"112",0.153383420199263,10,0.1,1,0.8
"113",0.149033298984479,4,0.15,1,0.8
"114",0.153013404845545,6,0.15,1,0.8
"115",0.155280906242949,8,0.15,1,0.8
"116",0.150708480763735,10,0.15,1,0.8
"117",0.15138463154142,4,0.2,1,0.8
"118",0.14745067706022,6,0.2,1,0.8
"119",0.148885494899946,8,0.2,1,0.8
"120",0.150994081979172,10,0.2,1,0.8
"121",0.153335074220723,4,0,0.6,1
"122",0.157390217464715,6,0,0.6,1
"123",0.156434206210252,8,0,0.6,1
"124",0.155014089651246,10,0,0.6,1
"125",0.153692962229225,4,0.05,0.6,1
"126",0.159637315243544,6,0.05,0.6,1
"127",0.154939583348727,8,0.05,0.6,1
"128",0.153186598767577,10,0.05,0.6,1
"129",0.154302248249041,4,0.1,0.6,1
"130",0.159080036906283,6,0.1,0.6,1
"131",0.158160490997897,8,0.1,0.6,1
"132",0.161334888019728,10,0.1,0.6,1
"133",0.155766806285503,4,0.15,0.6,1
"134",0.161465800947191,6,0.15,0.6,1
"135",0.154420013934112,8,0.15,0.6,1
"136",0.156320017998633,10,0.15,0.6,1
