"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.0521053826092275,6,0,0.4,0.4
"2",0.106702810694984,8,0,0.4,0.4
"3",0.0711718389694315,10,0,0.4,0.4
"4",0.0910171185035394,12,0,0.4,0.4
"5",0.104714673978957,6,2,0.4,0.4
"6",0.0810609128304286,8,2,0.4,0.4
"7",0.049424791091828,10,2,0.4,0.4
"8",0.130279057381935,12,2,0.4,0.4
"9",0.0635467086123506,6,4,0.4,0.4
"10",0.0355550762898332,8,4,0.4,0.4
"11",0.112681401903787,10,4,0.4,0.4
"12",0.0841177426338376,12,4,0.4,0.4
"13",0.023044792828287,6,6,0.4,0.4
"14",0.116842236246533,8,6,0.4,0.4
"15",0.103713106142667,10,6,0.4,0.4
"16",0.087726355032645,12,6,0.4,0.4
"17",0.0644056817874477,6,0,0.6,0.4
"18",0.130443969129352,8,0,0.6,0.4
"19",0.112422830151221,10,0,0.6,0.4
"20",0.039436539384936,12,0,0.6,0.4
"21",0.0767840444318516,6,2,0.6,0.4
"22",0.027897991167358,8,2,0.6,0.4
"23",0.0839925798930213,10,2,0.6,0.4
"24",0.0817929583634448,12,2,0.6,0.4
"25",0.0834706746011875,6,4,0.6,0.4
"26",0.107690614530522,8,4,0.6,0.4
"27",0.110461363642356,10,4,0.6,0.4
"28",0.0805802522738641,12,4,0.6,0.4
"29",0.0703385985023003,6,6,0.6,0.4
"30",0.0826940483088126,8,6,0.6,0.4
"31",0.0596601521453045,10,6,0.6,0.4
"32",0.0696519613617104,12,6,0.6,0.4
"33",0.0542570513867556,6,0,0.8,0.4
"34",0.0438810636881651,8,0,0.8,0.4
"35",0.0734353692807588,10,0,0.8,0.4
"36",0.0993762436521155,12,0,0.8,0.4
"37",0.075290323681722,6,2,0.8,0.4
"38",0.0943504229240543,8,2,0.8,0.4
"39",0.0586481430107229,10,2,0.8,0.4
"40",0.114345377226688,12,2,0.8,0.4
"41",0.0301907409779069,6,4,0.8,0.4
"42",0.0494397026255885,8,4,0.8,0.4
"43",0.0975744951677287,10,4,0.8,0.4
"44",0.0517347837879523,12,4,0.8,0.4
"45",0.0615132306121934,6,6,0.8,0.4
"46",0.0518222248868145,8,6,0.8,0.4
"47",0.0847313915669612,10,6,0.8,0.4
"48",0.0706331152762813,12,6,0.8,0.4
"49",0.0806359429388718,6,0,0.4,0.6
"50",0.0988892945079435,8,0,0.4,0.6
"51",0.137865618407185,10,0,0.4,0.6
"52",0.118021196692584,12,0,0.4,0.6
"53",0.12195680369644,6,2,0.4,0.6
"54",0.0899045598355676,8,2,0.4,0.6
"55",0.107740577637313,10,2,0.4,0.6
"56",0.153420402856785,12,2,0.4,0.6
"57",0.122997041183658,6,4,0.4,0.6
"58",0.0827608122966186,8,4,0.4,0.6
"59",0.127151820788119,10,4,0.4,0.6
"60",0.0884178791278363,12,4,0.4,0.6
"61",0.0934308884704735,6,6,0.4,0.6
"62",0.13897775622612,8,6,0.4,0.6
"63",0.121312508942336,10,6,0.4,0.6
"64",0.0799309821475975,12,6,0.4,0.6
"65",0.0798565338239666,6,0,0.6,0.6
"66",0.122415395820517,8,0,0.6,0.6
"67",0.169328596830178,10,0,0.6,0.6
"68",0.146308351379174,12,0,0.6,0.6
"69",0.10877367359395,6,2,0.6,0.6
"70",0.0926344921519283,8,2,0.6,0.6
"71",0.0743420643488061,10,2,0.6,0.6
"72",0.175968971655355,12,2,0.6,0.6
"73",0.0911748379556672,6,4,0.6,0.6
"74",0.156301704595951,8,4,0.6,0.6
"75",0.155488912551876,10,4,0.6,0.6
"76",0.13051257993661,12,4,0.6,0.6
"77",0.0767221432596235,6,6,0.6,0.6
"78",0.142274202793856,8,6,0.6,0.6
"79",0.115398839426278,10,6,0.6,0.6
"80",0.107053730876728,12,6,0.6,0.6
"81",0.0797407866910835,6,0,0.8,0.6
"82",0.128102365678044,8,0,0.8,0.6
"83",0.129561519401263,10,0,0.8,0.6
"84",0.174586396566364,12,0,0.8,0.6
"85",0.103460080774395,6,2,0.8,0.6
"86",0.119453719673527,8,2,0.8,0.6
"87",0.122061411979479,10,2,0.8,0.6
"88",0.154846957592436,12,2,0.8,0.6
"89",0.07814922081947,6,4,0.8,0.6
"90",0.153535895191874,8,4,0.8,0.6
"91",0.0973528911499536,10,4,0.8,0.6
"92",0.171744590933516,12,4,0.8,0.6
"93",0.114789706085329,6,6,0.8,0.6
"94",0.14762731959552,8,6,0.8,0.6
"95",0.112897861624711,10,6,0.8,0.6
"96",0.0866374189354297,12,6,0.8,0.6
"97",0.129793372466574,6,0,0.4,0.8
"98",0.175171081424408,8,0,0.4,0.8
"99",0.151191464586885,10,0,0.4,0.8
"100",0.177410234320415,12,0,0.4,0.8
"101",0.120980443241459,6,2,0.4,0.8
"102",0.15635577039245,8,2,0.4,0.8
"103",0.129573112183315,10,2,0.4,0.8
"104",0.159910671802982,12,2,0.4,0.8
"105",0.145267234709172,6,4,0.4,0.8
"106",0.0850481846558611,8,4,0.4,0.8
"107",0.154729007340427,10,4,0.4,0.8
"108",0.133743820465916,12,4,0.4,0.8
"109",0.154645175198141,6,6,0.4,0.8
"110",0.144286294109305,8,6,0.4,0.8
"111",0.13670366878735,10,6,0.4,0.8
"112",0.189922817249237,12,6,0.4,0.8
"113",0.138830045365184,6,0,0.6,0.8
"114",0.17095186849138,8,0,0.6,0.8
"115",0.146286671525729,10,0,0.6,0.8
"116",0.215513075367328,12,0,0.6,0.8
"117",0.142014714591939,6,2,0.6,0.8
"118",0.181112948514227,8,2,0.6,0.8
"119",0.201679403687832,10,2,0.6,0.8
"120",0.166440173546184,12,2,0.6,0.8
"121",0.130009656241508,6,4,0.6,0.8
"122",0.191176459234618,8,4,0.6,0.8
"123",0.162081309952117,10,4,0.6,0.8
"124",0.209297597988607,12,4,0.6,0.8
"125",0.150880799954683,6,6,0.6,0.8
"126",0.169952702301067,8,6,0.6,0.8
"127",0.175617976348134,10,6,0.6,0.8
"128",0.191198580265011,12,6,0.6,0.8
"129",0.132260060904584,6,0,0.8,0.8
"130",0.20826970465778,8,0,0.8,0.8
"131",0.137035346874315,10,0,0.8,0.8
"132",0.173302869861938,12,0,0.8,0.8
"133",0.118897384237378,6,2,0.8,0.8
"134",0.129057101006908,8,2,0.8,0.8
"135",0.134215015197449,10,2,0.8,0.8
"136",0.196016003310509,12,2,0.8,0.8
"137",0.163362197470188,6,4,0.8,0.8
"138",0.132797670425049,8,4,0.8,0.8
"139",0.129493853048166,10,4,0.8,0.8
"140",0.179951074220597,12,4,0.8,0.8
"141",0.155212216362949,6,6,0.8,0.8
"142",0.158850337034454,8,6,0.8,0.8
"143",0.160131141635316,10,6,0.8,0.8
"144",0.19504737536103,12,6,0.8,0.8
