"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.0190798173296041,6,0,0.4,0.4
"2",0.0592519140045383,8,0,0.4,0.4
"3",0.0541975481544432,10,0,0.4,0.4
"4",0.0747710269197392,12,0,0.4,0.4
"5",0.0349791772365712,6,2,0.4,0.4
"6",0.0367848549046263,8,2,0.4,0.4
"7",0.0143740355692629,10,2,0.4,0.4
"8",0.0136579662138261,12,2,0.4,0.4
"9",0.0111293034442613,6,4,0.4,0.4
"10",0.073476801743198,8,4,0.4,0.4
"11",0.031754632241624,10,4,0.4,0.4
"12",0.0915469604248974,12,4,0.4,0.4
"13",0.0652310722205763,6,6,0.4,0.4
"14",0.040257609468455,8,6,0.4,0.4
"15",0.0554304128864105,10,6,0.4,0.4
"16",0.0884000970878051,12,6,0.4,0.4
"17",0.0318491162160045,6,0,0.6,0.4
"18",0.0612019398458631,8,0,0.6,0.4
"19",0.072161120637534,10,0,0.6,0.4
"20",0.0215468376624657,12,0,0.6,0.4
"21",0.00320373891834318,6,2,0.6,0.4
"22",0.0606482484841656,8,2,0.6,0.4
"23",0.0588060082459285,10,2,0.6,0.4
"24",0.0528079093709433,12,2,0.6,0.4
"25",0.0205504212962496,6,4,0.6,0.4
"26",0.0375212501103767,8,4,0.6,0.4
"27",0.0385417219812388,10,4,0.6,0.4
"28",0.0908569184451154,12,4,0.6,0.4
"29",0.0306649868940466,6,6,0.6,0.4
"30",0.0137853466059389,8,6,0.6,0.4
"31",0.0370767186323138,10,6,0.6,0.4
"32",0.0491005390591258,12,6,0.6,0.4
"33",0.000152961638141014,6,0,0.8,0.4
"34",0.0200547159134394,8,0,0.8,0.4
"35",0.0509958817197623,10,0,0.8,0.4
"36",0.0267061388063613,12,0,0.8,0.4
"37",0.0403602468638265,6,2,0.8,0.4
"38",0.040854455183784,8,2,0.8,0.4
"39",0.0587466614702783,10,2,0.8,0.4
"40",0.0340094880886701,12,2,0.8,0.4
"41",0.000693091324272331,6,4,0.8,0.4
"42",0.0184253013325704,8,4,0.8,0.4
"43",0.0476952897285048,10,4,0.8,0.4
"44",0.0351730355451543,12,4,0.8,0.4
"45",0.000318864479330953,6,6,0.8,0.4
"46",0.0596612366741064,8,6,0.8,0.4
"47",0.0541953498626612,10,6,0.8,0.4
"48",0.0245710849703563,12,6,0.8,0.4
"49",0.00887997525072797,6,0,0.4,0.6
"50",0.0168082666116376,8,0,0.4,0.6
"51",0.100185380075504,10,0,0.4,0.6
"52",0.110072469516351,12,0,0.4,0.6
"53",0.0393020090342594,6,2,0.4,0.6
"54",0.122106582184943,8,2,0.4,0.6
"55",0.116974039237468,10,2,0.4,0.6
"56",0.0564741188646568,12,2,0.4,0.6
"57",0.130888358919509,6,4,0.4,0.6
"58",0.0140625452401018,8,4,0.4,0.6
"59",0.112656886276756,10,4,0.4,0.6
"60",0.0568076906456521,12,4,0.4,0.6
"61",0.048965436984376,6,6,0.4,0.6
"62",0.0848228711630711,8,6,0.4,0.6
"63",0.0719590392043578,10,6,0.4,0.6
"64",0.0921994797106974,12,6,0.4,0.6
"65",0.00859067172754496,6,0,0.6,0.6
"66",0.11811830240734,8,0,0.6,0.6
"67",0.0114162124095324,10,0,0.6,0.6
"68",0.0852563699038856,12,0,0.6,0.6
"69",0.0274931324019861,6,2,0.6,0.6
"70",0.0562611377149807,8,2,0.6,0.6
"71",0.101524125552413,10,2,0.6,0.6
"72",0.0863040126263531,12,2,0.6,0.6
"73",0.0588390711959374,6,4,0.6,0.6
"74",0.0793282060915788,8,4,0.6,0.6
"75",0.099569597641515,10,4,0.6,0.6
"76",0.100644214523977,12,4,0.6,0.6
"77",0.00474252818194812,6,6,0.6,0.6
"78",0.014860953113693,8,6,0.6,0.6
"79",0.090147540562609,10,6,0.6,0.6
"80",0.0606657927313339,12,6,0.6,0.6
"81",0.0118129358232007,6,0,0.8,0.6
"82",0.0210747505559881,8,0,0.8,0.6
"83",0.0508616632806046,10,0,0.8,0.6
"84",0.0579958708138345,12,0,0.8,0.6
"85",0.019609119417109,6,2,0.8,0.6
"86",0.0380021601737633,8,2,0.8,0.6
"87",0.0563185216321726,10,2,0.8,0.6
"88",0.102319137692006,12,2,0.8,0.6
"89",0.0216796422280062,6,4,0.8,0.6
"90",0.036000354389313,8,4,0.8,0.6
"91",0.0393143078863076,10,4,0.8,0.6
"92",0.0673414329223346,12,4,0.8,0.6
"93",0.0140492345191674,6,6,0.8,0.6
"94",0.0519821818724564,8,6,0.8,0.6
"95",0.0545468280716263,10,6,0.8,0.6
"96",0.0270982813599896,12,6,0.8,0.6
"97",0.008788960577889,6,0,0.4,0.8
"98",0.0664116009959006,8,0,0.4,0.8
"99",0.0994719647566271,10,0,0.4,0.8
"100",0.0853984603684599,12,0,0.4,0.8
"101",0.069533948253144,6,2,0.4,0.8
"102",0.054099235684954,8,2,0.4,0.8
"103",0.0897430623247364,10,2,0.4,0.8
"104",0.082809371860225,12,2,0.4,0.8
"105",0.0705591220063914,6,4,0.4,0.8
"106",0.110326021326998,8,4,0.4,0.8
"107",0.153793639556497,10,4,0.4,0.8
"108",0.0856059363043448,12,4,0.4,0.8
"109",0.0994490806199416,6,6,0.4,0.8
"110",0.0394336195090644,8,6,0.4,0.8
"111",0.11985026798743,10,6,0.4,0.8
"112",0.139358533549761,12,6,0.4,0.8
"113",0.0638249583936557,6,0,0.6,0.8
"114",0.0138585704201645,8,0,0.6,0.8
"115",0.124423144251367,10,0,0.6,0.8
"116",0.115483751953907,12,0,0.6,0.8
"117",0.0270700770398373,6,2,0.6,0.8
"118",0.105844809378209,8,2,0.6,0.8
"119",0.123366670116002,10,2,0.6,0.8
"120",0.0752807035725472,12,2,0.6,0.8
"121",0.0162968882830217,6,4,0.6,0.8
"122",0.0985027446569759,8,4,0.6,0.8
"123",0.103551543745339,10,4,0.6,0.8
"124",0.0968192857989348,12,4,0.6,0.8
"125",0.0355701555242773,6,6,0.6,0.8
"126",0.0632769002875751,8,6,0.6,0.8
"127",0.0745334576354969,10,6,0.6,0.8
"128",0.072001310909202,12,6,0.6,0.8
"129",0.0327328514867416,6,0,0.8,0.8
"130",0.0587611753046402,8,0,0.8,0.8
"131",0.0655904630042337,10,0,0.8,0.8
"132",0.0822007686980708,12,0,0.8,0.8
"133",0.0160192657403066,6,2,0.8,0.8
"134",0.0639616190782602,8,2,0.8,0.8
"135",0.0969694675070086,10,2,0.8,0.8
"136",0.073360545754361,12,2,0.8,0.8
"137",0.013950247606677,6,4,0.8,0.8
"138",0.0263973530242475,8,4,0.8,0.8
"139",0.0643733356367843,10,4,0.8,0.8
"140",0.0920322157926071,12,4,0.8,0.8
"141",0.0164078170337272,6,6,0.8,0.8
"142",0.0473680252086148,8,6,0.8,0.8
"143",0.103754438519864,10,6,0.8,0.8
"144",0.120564609695628,12,6,0.8,0.8
