"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.113364928573243,4,0,0.4,0.4
"2",0.137790514824561,6,0,0.4,0.4
"3",0.177320539502235,8,0,0.4,0.4
"4",0.124074566488137,10,0,0.4,0.4
"5",0.102467885517229,12,0,0.4,0.4
"6",0.112932146326483,4,2,0.4,0.4
"7",0.177812507477388,6,2,0.4,0.4
"8",0.158671046706376,8,2,0.4,0.4
"9",0.15666415916715,10,2,0.4,0.4
"10",0.134039969140251,12,2,0.4,0.4
"11",0.221397622391906,4,4,0.4,0.4
"12",0.156374097871044,6,4,0.4,0.4
"13",0.0766564282870052,8,4,0.4,0.4
"14",0.164209135236895,10,4,0.4,0.4
"15",0.132870547741094,12,4,0.4,0.4
"16",0.164829131076162,4,6,0.4,0.4
"17",0.177865551724032,6,6,0.4,0.4
"18",0.16194981561036,8,6,0.4,0.4
"19",0.113263044076999,10,6,0.4,0.4
"20",0.163874448719892,12,6,0.4,0.4
"21",0.147283550602461,4,0,0.6,0.4
"22",0.155779357146549,6,0,0.6,0.4
"23",0.178012532598877,8,0,0.6,0.4
"24",0.159599134166607,10,0,0.6,0.4
"25",0.172364366310721,12,0,0.6,0.4
"26",0.149214638685302,4,2,0.6,0.4
"27",0.196982545333024,6,2,0.6,0.4
"28",0.168791931335619,8,2,0.6,0.4
"29",0.185426519269861,10,2,0.6,0.4
"30",0.135207870376965,12,2,0.6,0.4
"31",0.156266545600716,4,4,0.6,0.4
"32",0.177198130189132,6,4,0.6,0.4
"33",0.129680339245473,8,4,0.6,0.4
"34",0.116413220229875,10,4,0.6,0.4
"35",0.159008396113565,12,4,0.6,0.4
"36",0.17202468623499,4,6,0.6,0.4
"37",0.210270396492142,6,6,0.6,0.4
"38",0.170852041011039,8,6,0.6,0.4
"39",0.177758259031008,10,6,0.6,0.4
"40",0.208466296492322,12,6,0.6,0.4
"41",0.178752237898766,4,0,0.8,0.4
"42",0.17702712391067,6,0,0.8,0.4
"43",0.201785100328765,8,0,0.8,0.4
"44",0.178030672809453,10,0,0.8,0.4
"45",0.192465565734107,12,0,0.8,0.4
"46",0.190653946452017,4,2,0.8,0.4
"47",0.181719014774027,6,2,0.8,0.4
"48",0.206611290653257,8,2,0.8,0.4
"49",0.116084007533884,10,2,0.8,0.4
