"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.0983475971904912,4,0,0.4,0.4
"2",0.133194985428314,6,0,0.4,0.4
"3",0.173105462444547,8,0,0.4,0.4
"4",0.135589137834723,10,0,0.4,0.4
"5",0.181049019880521,12,0,0.4,0.4
"6",0.0878331224127821,4,2,0.4,0.4
"7",0.104220393864607,6,2,0.4,0.4
"8",0.147561227183128,8,2,0.4,0.4
"9",0.17516561409915,10,2,0.4,0.4
"10",0.239588187376665,12,2,0.4,0.4
"11",0.109978373153318,4,4,0.4,0.4
"12",0.104951128416739,6,4,0.4,0.4
"13",0.112997325198246,8,4,0.4,0.4
"14",0.163650827846951,10,4,0.4,0.4
"15",0.088519816285478,12,4,0.4,0.4
"16",0.0950652806139992,4,6,0.4,0.4
"17",0.128509467578419,6,6,0.4,0.4
"18",0.152224147521404,8,6,0.4,0.4
"19",0.127415956494977,10,6,0.4,0.4
"20",0.146180125420384,12,6,0.4,0.4
"21",0.163678992340607,4,0,0.6,0.4
"22",0.109517146217375,6,0,0.6,0.4
"23",0.125890575555349,8,0,0.6,0.4
"24",0.182986570111626,10,0,0.6,0.4
"25",0.135441316053568,12,0,0.6,0.4
"26",0.165391952142582,4,2,0.6,0.4
"27",0.154655257095656,6,2,0.6,0.4
"28",0.133258034199574,8,2,0.6,0.4
"29",0.123625551716215,10,2,0.6,0.4
"30",0.150083030452104,12,2,0.6,0.4
"31",0.14662543737401,4,4,0.6,0.4
"32",0.0857816778967946,6,4,0.6,0.4
"33",0.139425588048096,8,4,0.6,0.4
"34",0.148696927409487,10,4,0.6,0.4
"35",0.137891291502733,12,4,0.6,0.4
"36",0.123753378251592,4,6,0.6,0.4
"37",0.142997684445376,6,6,0.6,0.4
"38",0.138113851637021,8,6,0.6,0.4
"39",0.14476192078859,10,6,0.6,0.4
"40",0.146993570768466,12,6,0.6,0.4
"41",0.122149420161008,4,0,0.8,0.4
"42",0.1317325199121,6,0,0.8,0.4
"43",0.142002343226655,8,0,0.8,0.4
"44",0.122052648031648,10,0,0.8,0.4
"45",0.183886674049141,12,0,0.8,0.4
"46",0.126560073381543,4,2,0.8,0.4
"47",0.188085714184218,6,2,0.8,0.4
"48",0.155875879523953,8,2,0.8,0.4
"49",0.137975943082227,10,2,0.8,0.4
"50",0.168682216467053,12,2,0.8,0.4
"51",0.164528970813556,4,4,0.8,0.4
"52",0.114109267758116,6,4,0.8,0.4
"53",0.133922516225663,8,4,0.8,0.4
"54",0.127437554077012,10,4,0.8,0.4
"55",0.153997507510222,12,4,0.8,0.4
"56",0.139051961782127,4,6,0.8,0.4
"57",0.164074584614932,6,6,0.8,0.4
"58",0.174885952231755,8,6,0.8,0.4
"59",0.112390659391441,10,6,0.8,0.4
"60",0.119735573239969,12,6,0.8,0.4
"61",0.0812780693970964,4,0,0.4,0.6
"62",0.136761327744262,6,0,0.4,0.6
"63",0.177344451155517,8,0,0.4,0.6
"64",0.223408450619128,10,0,0.4,0.6
"65",0.215222649056144,12,0,0.4,0.6
"66",0.137804469247809,4,2,0.4,0.6
"67",0.230528880524149,6,2,0.4,0.6
"68",0.150000770828582,8,2,0.4,0.6
"69",0.115082184528476,10,2,0.4,0.6
"70",0.166711378713337,12,2,0.4,0.6
"71",0.141895082257087,4,4,0.4,0.6
"72",0.171714636683037,6,4,0.4,0.6
"73",0.186179985009522,8,4,0.4,0.6
"74",0.149515423204734,10,4,0.4,0.6
"75",0.193671639699557,12,4,0.4,0.6
"76",0.155895786939991,4,6,0.4,0.6
"77",0.172509895788519,6,6,0.4,0.6
"78",0.189369644070545,8,6,0.4,0.6
"79",0.156393367207667,10,6,0.4,0.6
"80",0.216761729495848,12,6,0.4,0.6
"81",0.156287778897874,4,0,0.6,0.6
"82",0.157979202352785,6,0,0.6,0.6
"83",0.246218152263056,8,0,0.6,0.6
"84",0.198743747846647,10,0,0.6,0.6
"85",0.211929456600067,12,0,0.6,0.6
"86",0.181995934151784,4,2,0.6,0.6
"87",0.168009006780024,6,2,0.6,0.6
"88",0.188890892154656,8,2,0.6,0.6
"89",0.196232496506432,10,2,0.6,0.6
"90",0.207525382054403,12,2,0.6,0.6
"91",0.164449727195593,4,4,0.6,0.6
"92",0.151520783078163,6,4,0.6,0.6
"93",0.187729317883339,8,4,0.6,0.6
"94",0.191898941219072,10,4,0.6,0.6
"95",0.171104660953353,12,4,0.6,0.6
"96",0.15283551949965,4,6,0.6,0.6
"97",0.164745662312719,6,6,0.6,0.6
"98",0.163444995454504,8,6,0.6,0.6
"99",0.18840701556723,10,6,0.6,0.6
"100",0.183899290034558,12,6,0.6,0.6
"101",0.171807807529904,4,0,0.8,0.6
"102",0.21867729789767,6,0,0.8,0.6
"103",0.168285767649815,8,0,0.8,0.6
"104",0.192241162029928,10,0,0.8,0.6
"105",0.194916460579818,12,0,0.8,0.6
"106",0.179831934564892,4,2,0.8,0.6
"107",0.190485083510358,6,2,0.8,0.6
"108",0.17653846856029,8,2,0.8,0.6
"109",0.179785185905049,10,2,0.8,0.6
"110",0.17920055091421,12,2,0.8,0.6
"111",0.129378608526598,4,4,0.8,0.6
"112",0.19733641096086,6,4,0.8,0.6
"113",0.191820324738784,8,4,0.8,0.6
"114",0.195614981015541,10,4,0.8,0.6
"115",0.21827500171196,12,4,0.8,0.6
"116",0.175611576159339,4,6,0.8,0.6
"117",0.194102171387379,6,6,0.8,0.6
"118",0.194709863466326,8,6,0.8,0.6
"119",0.194047113210111,10,6,0.8,0.6
"120",0.172545185682863,12,6,0.8,0.6
"121",0.159141529368295,4,0,0.4,0.8
"122",0.189431044649979,6,0,0.4,0.8
"123",0.191503201053616,8,0,0.4,0.8
"124",0.213462086334184,10,0,0.4,0.8
"125",0.194900301007749,12,0,0.4,0.8
"126",0.12582529766113,4,2,0.4,0.8
"127",0.176941337668497,6,2,0.4,0.8
"128",0.149439353650402,8,2,0.4,0.8
"129",0.208713191102595,10,2,0.4,0.8
"130",0.18843625470035,12,2,0.4,0.8
"131",0.176871019341002,4,4,0.4,0.8
"132",0.165908427560042,6,4,0.4,0.8
"133",0.195639407158755,8,4,0.4,0.8
"134",0.216687614829184,10,4,0.4,0.8
"135",0.198482442852022,12,4,0.4,0.8
"136",0.204429385745477,4,6,0.4,0.8
"137",0.169528336383482,6,6,0.4,0.8
"138",0.223332125584299,8,6,0.4,0.8
"139",0.212735226392911,10,6,0.4,0.8
"140",0.223198704867847,12,6,0.4,0.8
"141",0.188312732615879,4,0,0.6,0.8
"142",0.233325594358967,6,0,0.6,0.8
"143",0.195697904728082,8,0,0.6,0.8
"144",0.182864297252131,10,0,0.6,0.8
"145",0.243163302908079,12,0,0.6,0.8
"146",0.162472985815265,4,2,0.6,0.8
"147",0.176825324605609,6,2,0.6,0.8
"148",0.182931635668185,8,2,0.6,0.8
"149",0.178901259480402,10,2,0.6,0.8
"150",0.19366681182548,12,2,0.6,0.8
"151",0.161297956076173,4,4,0.6,0.8
"152",0.243021273907387,6,4,0.6,0.8
"153",0.258261323226767,8,4,0.6,0.8
"154",0.210231074530616,10,4,0.6,0.8
"155",0.22421780285844,12,4,0.6,0.8
"156",0.160604161367829,4,6,0.6,0.8
"157",0.22995928548687,6,6,0.6,0.8
"158",0.223201863063843,8,6,0.6,0.8
"159",0.180200070505031,10,6,0.6,0.8
"160",0.213209463453073,12,6,0.6,0.8
"161",0.225608999631669,4,0,0.8,0.8
"162",0.212990231198365,6,0,0.8,0.8
"163",0.217852033187783,8,0,0.8,0.8
"164",0.19740234887982,10,0,0.8,0.8
"165",0.21071021298364,12,0,0.8,0.8
"166",0.18420017495131,4,2,0.8,0.8
"167",0.20065218304918,6,2,0.8,0.8
"168",0.222352097307716,8,2,0.8,0.8
