"","rmse","max_depth","gamma","subsample","colsample_bytree"
"1",0.107839348869641,4,0,0.4,0.4
"2",0.0429720791180136,6,0,0.4,0.4
"3",0.0708354515674,8,0,0.4,0.4
"4",0.0691856432285155,10,0,0.4,0.4
"5",0.137179670901001,12,0,0.4,0.4
"6",0.116050460476138,4,2,0.4,0.4
"7",0.0998069515533828,6,2,0.4,0.4
"8",0.0963557069834687,8,2,0.4,0.4
"9",0.0593748699778426,10,2,0.4,0.4
"10",0.0528951200406682,12,2,0.4,0.4
"11",0.138468492404482,4,4,0.4,0.4
"12",0.104458892364311,6,4,0.4,0.4
"13",0.0580019557975009,8,4,0.4,0.4
"14",0.12768116381297,10,4,0.4,0.4
"15",0.109681945677668,12,4,0.4,0.4
"16",0.141426936786425,4,6,0.4,0.4
"17",0.111555469561831,6,6,0.4,0.4
"18",0.0321564061597679,8,6,0.4,0.4
"19",0.14036371780615,10,6,0.4,0.4
"20",0.0851269364985029,12,6,0.4,0.4
"21",0.119623627261407,4,0,0.6,0.4
"22",0.130378408540454,6,0,0.6,0.4
"23",0.0716455267343618,8,0,0.6,0.4
"24",0.113991515858175,10,0,0.6,0.4
"25",0.0748409220896799,12,0,0.6,0.4
"26",0.139310703835429,4,2,0.6,0.4
"27",0.114783348321925,6,2,0.6,0.4
"28",0.0696285739116212,8,2,0.6,0.4
"29",0.037662155554292,10,2,0.6,0.4
"30",0.0985550423144277,12,2,0.6,0.4
"31",0.129757126789104,4,4,0.6,0.4
"32",0.106159155461161,6,4,0.6,0.4
"33",0.0869177671332487,8,4,0.6,0.4
"34",0.0687327720893656,10,4,0.6,0.4
"35",0.118763947341535,12,4,0.6,0.4
"36",0.158071081697214,4,6,0.6,0.4
"37",0.125143352945645,6,6,0.6,0.4
"38",0.0811181900248152,8,6,0.6,0.4
"39",0.0643753287751819,10,6,0.6,0.4
"40",0.107594618265144,12,6,0.6,0.4
"41",0.132292375832927,4,0,0.8,0.4
"42",0.0987289628048347,6,0,0.8,0.4
"43",0.101865201118497,8,0,0.8,0.4
"44",0.15872811212553,10,0,0.8,0.4
"45",0.0836089126922465,12,0,0.8,0.4
"46",0.154517056168289,4,2,0.8,0.4
"47",0.142066407912027,6,2,0.8,0.4
"48",0.0887271192039574,8,2,0.8,0.4
"49",0.0172376134115903,10,2,0.8,0.4
"50",0.097084270426421,12,2,0.8,0.4
"51",0.174772602520815,4,4,0.8,0.4
"52",0.0822285963964314,6,4,0.8,0.4
"53",0.108015405269094,8,4,0.8,0.4
"54",0.0820144963828834,10,4,0.8,0.4
"55",0.0526105403696671,12,4,0.8,0.4
"56",0.118704425625921,4,6,0.8,0.4
"57",0.112650192109874,6,6,0.8,0.4
"58",0.0849492621007591,8,6,0.8,0.4
"59",0.0724917524976082,10,6,0.8,0.4
"60",0.103864887683834,12,6,0.8,0.4
"61",0.0744239343511742,4,0,0.4,0.6
"62",0.161070840499301,6,0,0.4,0.6
"63",0.00258417905738293,8,0,0.4,0.6
